market_name,submarket_name,property_type,property_class,metric_name,metric_value,metric_unit,period,data_source,confidence_level,notes
Austin,Overall,multifamily,A,rent_per_unit_3br,2404.0,$/month,2024-11-01,Apartments.com,high,
Austin,Overall,multifamily,all,units_under_construction,54722.0,units,2024-07-01,Yardi Matrix,high,High supply market
Austin,Overall,multifamily,all,occupancy_rate,94.0,%,2025-09-01,Cushman & Wakefield,high,Improving despite high supply
Austin,Overall,office,overall,rent_per_sf_avg,42.0,$/SF/year,2024-01-01,Offices.net,high,
Austin,Overall,industrial,all,rent_per_sf,11.0,$/SF/year,2024-01-01,Offices.net,high,
Austin,Overall,retail,all,rent_per_sf,26.0,$/SF/year,2024-01-01,Offices.net,high,
Austin,Overall,hotel,luxury,adr_oct_2024,1306.0,$/night,2024-10-01,STR,high,"Weekend, Texas/Georgia football & F1"
Denver,Overall,multifamily,A,cap_rate,5.2,%,2024-12-01,Matthews,high,Market average
Denver,Overall,multifamily,A,average_price_per_unit,305000.0,$/unit,2024-12-01,Matthews,high,
Denver,Overall,multifamily,A,vacancy_rate,10.5,%,2024-12-01,Matthews,high,
Denver,Overall,multifamily,A,rent_per_unit,1819.0,$/month,2024-12-01,Matthews,high,Market asking rent
Denver,Overall,multifamily,all,planned_deliveries_2025,15000.0,units,2025-01-01,Industry Estimates,medium,Estimated 2025
Dallas,Overall,multifamily,A,cap_rate,4.9,%,2024-11-01,Apartment Loan Store,high,Metro A
Dallas,Overall,multifamily,B,cap_rate,4.95,%,2024-11-01,Apartment Loan Store,high,Metro B
Dallas,Overall,multifamily,C,cap_rate,5.6,%,2024-11-01,Apartment Loan Store,high,Metro C
Dallas,Overall,multifamily,A,cap_rate_q2_2025,5.8,%,2025-06-01,MDRE Group,high,Stabilized cap rates
Dallas,Overall,multifamily,A,average_price_per_unit,183000.0,$/unit,2025-06-01,MDRE Group,high,
Dallas,Overall,multifamily,A,rent_per_unit_studio,1282.0,$/month,2024-11-01,Apartments.com,high,
Dallas,Overall,multifamily,A,rent_per_unit_1br,1392.0,$/month,2024-11-01,Apartments.com,high,
Dallas,Overall,multifamily,A,rent_per_unit_2br,1843.0,$/month,2024-11-01,Apartments.com,high,
Dallas,Overall,multifamily,all,units_under_construction,35000.0,units,2024-11-01,Industry Estimates,medium,
Dallas,Overall,multifamily,all,transaction_volume_q2_2025,3050.0,million $,2025-06-01,MDRE Group,high,"Q2 2025, up >$1B from Q1"
Dallas,Overall,office,overall,cap_rate,7.1,%,2025-09-01,Partners Real Estate,high,Average cap rate
Dallas,Overall,office,overall,average_price_per_sf,294.0,$/SF,2025-09-01,Partners Real Estate,high,
Dallas,Overall,office,overall,rent_per_sf_avg,29.0,$/SF/year,2024-01-01,Offices.net,high,
Dallas,Overall,industrial,all,rent_per_sf,5.0,$/SF/year,2024-01-01,Offices.net,high,
Dallas,Overall,retail,all,rent_per_sf,23.0,$/SF/year,2024-01-01,Offices.net,high,
Dallas,Overall,retail,all,vacancy_rate,4.9,%,2025-03-01,MMCG Investment,high,"DFW, strong despite high construction"
Dallas,Overall,retail,all,under_construction,7.0,million SF,2025-03-01,MMCG Investment,high,Most in country
Dallas,Overall,all,all,property_tax_rate_effective,2.29,% of FMV,2024-01-01,Altus Group,high,
Atlanta,Overall,multifamily,A,cap_rate,4.9,%,2024-11-01,Apartment Loan Store,high,Metro A
Atlanta,Overall,multifamily,B,cap_rate,4.95,%,2024-11-01,Apartment Loan Store,high,Metro B
Atlanta,Overall,multifamily,C,cap_rate,5.6,%,2024-11-01,Apartment Loan Store,high,Metro C
Atlanta,Overall,multifamily,all,occupancy_rate,94.8,%,2025-09-01,Yardi Matrix,high,Up 0.9% YoY
Atlanta,Overall,multifamily,all,units_under_construction,20000.0,units,2024-11-01,Industry Estimates,medium,
Atlanta,Overall,office,overall,rent_per_sf_avg,36.0,$/SF/year,2024-01-01,Offices.net,high,
Atlanta,Overall,industrial,all,rent_per_sf,8.0,$/SF/year,2024-01-01,Offices.net,high,
Atlanta,Overall,retail,overall,cap_rate,7.1,%,2024-12-01,Partners Real Estate,high,
Atlanta,Overall,retail,overall,rent_per_sf,20.25,$/SF/year,2024-12-01,Partners Real Estate,high,Record high
Atlanta,Overall,retail,overall,average_price_per_sf,207.0,$/SF,2024-12-01,Partners Real Estate,high,
Atlanta,Overall,retail,all,rent_per_sf_avg,21.0,$/SF/year,2024-01-01,Offices.net,high,
Atlanta,Overall,retail,all,rent_growth_yoy,4.2,%,2025-03-01,MMCG Investment,high,
Atlanta,Overall,retail,all,vacancy_rate,4.2,%,2025-03-01,MMCG Investment,high,Tight conditions
Atlanta,Overall,all,all,property_tax_rate_effective,1.63,% of FMV,2024-01-01,Altus Group,high,
Phoenix,Overall,multifamily,A,cap_rate,4.9,%,2025-06-01,Matthews,high,Market average
Phoenix,Overall,multifamily,A,average_price_per_unit,271000.0,$/unit,2025-06-01,Matthews,high,
Phoenix,Overall,multifamily,A,vacancy_rate,12.1,%,2025-06-01,Matthews,high,
Phoenix,Overall,multifamily,A,rent_growth,-2.6,%,2025-06-01,Matthews,high,Negative growth
Phoenix,Overall,multifamily,A,rent_per_unit,1587.0,$/month,2025-06-01,Matthews,high,Market asking rent
Phoenix,Overall,multifamily,all,occupancy_rate,87.9,%,2025-06-01,Matthews,high,Improving
Phoenix,Overall,multifamily,all,units_under_construction,24187.0,units,2025-06-01,CoStar via Matthews,high,Q2 2025
Phoenix,Overall,multifamily,all,transaction_volume_q2_2025,1500.0,million $,2025-06-01,Matthews,high,
Phoenix,Overall,retail,all,vacancy_rate,4.5,%,2025-03-01,MMCG Investment,high,Mid-4% range despite development
Nashville,Overall,multifamily,A,cap_rate,5.18,%,2024-11-01,Apartment Loan Store,high,
Nashville,Overall,multifamily,B,cap_rate,5.21,%,2024-11-01,Apartment Loan Store,high,
Nashville,Overall,multifamily,A,rent_per_unit,1639.0,$/month,2025-06-01,Lee & Associates,high,Average asking rent
Nashville,Overall,multifamily,A,average_price_per_unit,221000.0,$/unit,2025-06-01,Lee & Associates,high,
Nashville,Overall,multifamily,A,vacancy_rate,10.8,%,2025-06-01,Lee & Associates,high,
Nashville,Overall,multifamily,A,cap_rate_q2_2025,5.6,%,2025-06-01,Lee & Associates,high,
Nashville,Overall,multifamily,all,occupancy_rate,89.2,%,2025-06-01,Lee & Associates,high,
Nashville,Overall,multifamily,all,units_under_construction,12000.0,units,2024-11-01,Industry Estimates,medium,
Nashville,Overall,multifamily,all,occupancy_yoy_change,0.3,percentage points,2025-09-01,Yardi Matrix,high,Up 0.3% YoY
Nashville,Overall,retail,overall,cap_rate,6.3,%,2025-06-01,Matthews,high,
Nashville,Overall,retail,overall,rent_per_sf,29.32,$/SF/year,2025-06-01,Matthews,high,Average asking rent
Nashville,Overall,retail,overall,vacancy_rate,3.3,%,2025-06-01,Matthews,high,Tight market
Nashville,Overall,retail,overall,rent_growth,4.8,%,2025-06-01,Matthews,high,
Nashville,Overall,retail,all,transaction_volume_annual,1000.0,million $,2025-06-01,Matthews,high,"Annual, highest in 2 years"
Nashville,Overall,all,all,property_tax_rate_effective,1.3,% of FMV,2024-01-01,Altus Group,high,Lowest in study
Charlotte,Overall,multifamily,A,cap_rate,5.38,%,2024-09-01,Lee & Associates,high,Q3 2024
Charlotte,Overall,multifamily,A,cap_rate_equilibrium,5.5,%,2024-12-01,Northmarq,high,Market equilibrium
Charlotte,Overall,multifamily,A,average_price_per_unit,253300.0,$/unit,2024-12-01,Northmarq,high,Top-tier median
Charlotte,Overall,multifamily,A,rent_per_unit_studio,1415.0,$/month,2024-11-01,Apartments.com,high,
Charlotte,Overall,multifamily,A,rent_per_unit_1br,1468.0,$/month,2024-11-01,Apartments.com,high,
Charlotte,Overall,multifamily,A,rent_per_unit_2br,1762.0,$/month,2024-11-01,Apartments.com,high,
Charlotte,Overall,multifamily,A,rent_per_unit_3br,2163.0,$/month,2024-11-01,Apartments.com,high,
Charlotte,Overall,multifamily,all,occupancy_rate,93.5,%,2025-09-01,Yardi Matrix,high,Up 0.5% YoY
Charlotte,Overall,multifamily,all,units_under_construction,26609.0,units,2024-11-01,Industry Estimates,medium,Record level
Northeast,Overall,multifamily,all,rent_growth,3.4,%,2025-09-01,Cushman & Wakefield,high,"YoY, double national avg"
Northeast,Overall,hotel,all,revpar_growth_oct_2024,12.9,%,2024-10-01,STR,high,"Largest among regions, week Oct 13-19"
Northeast,Overall,hotel,all,adr_growth_oct_2024,7.6,%,2024-10-01,STR,high,
Midwest,Overall,multifamily,all,rent_growth,3.2,%,2025-09-01,Cushman & Wakefield,high,"YoY, double national avg"
Sun Belt,Overall,multifamily,all,rent_growth,-2.2,%,2024-05-01,Freddie Mac,high,"YoY, negative due to supply"
Sun Belt,Overall,multifamily,all,supply_ratio,3.7,%,2024-05-01,Freddie Mac,high,New supply as % of inventory
Mountain West,Overall,multifamily,all,rent_growth,-0.6,%,2024-05-01,Freddie Mac,high,"YoY, negative due to supply"
Mountain West,Overall,multifamily,all,supply_ratio,4.4,%,2024-05-01,Freddie Mac,high,New supply as % of inventory
Houston,Overall,hotel,all,revpar_growth_12mo,15.4,%,2024-11-01,AHLA,high,"12 months ending Nov 2024, highest gain"
Houston,Overall,all,all,property_tax_rate_effective,2.15,% of FMV,2024-01-01,Altus Group,high,
Orlando,Overall,hotel,all,occupancy_rate,71.6,%,2024-11-01,MMCG,high,Up 0.3 ppts YoY
Orlando,Overall,hotel,all,adr,198.0,$/night,2024-11-01,MMCG,high,Up 2.5% YoY
Orlando,Overall,hotel,all,revpar,142.0,$,2024-11-01,MMCG,high,Up 2.8% YoY
Orlando,Overall,multifamily,all,occupancy_yoy_change,0.3,percentage points,2025-09-01,Yardi Matrix,high,Up 0.3% YoY
Tampa,Overall,hotel,all,revpar_growth_ytd,10.0,%,2024-11-01,MMCG,high,Outsized growth surge
San Diego,Overall,hotel,all,occupancy_rate,73.0,%,2024-11-01,MMCG,medium,High occupancy with controlled supply
Salt Lake City,Overall,multifamily,all,supply_ratio,6.2,%,2024-01-01,Freddie Mac,high,Among highest supply ratios
Salt Lake City,Overall,hotel,all,revpar_growth_oct_2024,15.9,%,2024-10-01,STR,high,Best performing in West region
Raleigh,Overall,multifamily,all,supply_ratio,6.2,%,2024-01-01,Freddie Mac,high,Among highest supply ratios
Raleigh,Overall,retail,all,vacancy_rate,2.3,%,2025-03-01,MMCG Investment,high,Among lowest in nation
Raleigh,Overall,retail,all,under_construction_pct,0.5,% of stock,2025-03-01,MMCG Investment,high,Minimal new construction
Sacramento,Overall,multifamily,all,rent_growth,2.4,%,2024-01-01,Freddie Mac,high,"YoY, muted but positive"
Las Vegas,Overall,multifamily,all,rent_growth,2.4,%,2024-01-01,Freddie Mac,high,"YoY, muted but positive"
Tacoma,Overall,multifamily,all,rent_growth,2.4,%,2024-01-01,Freddie Mac,high,"YoY, muted but positive"
San Jose,Overall,multifamily,all,occupancy_increase_yoy,0.3,percentage points,2024-05-01,Freddie Mac,high,One of few markets with occupancy increase
San Antonio,Overall,multifamily,all,occupancy_decline_yoy,1.4,percentage points,2024-05-01,Freddie Mac,high,Largest occupancy decrease 120-140 bps
Jacksonville,Overall,multifamily,all,occupancy_decline_yoy,1.4,percentage points,2024-05-01,Freddie Mac,high,Largest occupancy decrease 120-140 bps
Charleston,Overall,multifamily,all,occupancy_growth_q3_2025,2.5,percentage points,2025-09-01,Cushman & Wakefield,high,Led nation in occupancy growth
Durham,Overall,multifamily,all,occupancy_growth_q3_2025,2.3,percentage points,2025-09-01,Cushman & Wakefield,high,Among leaders in occupancy growth
Boise,Overall,multifamily,all,occupancy_growth_q3_2025,2.2,percentage points,2025-09-01,Cushman & Wakefield,high,Among leaders in occupancy growth
Palm Beach,Overall,multifamily,all,occupancy_growth_q3_2025,2.0,percentage points,2025-09-01,Cushman & Wakefield,high,Strong occupancy growth
West Palm Beach,Overall,multifamily,all,occupancy_increase_yoy,0.5,percentage points,2024-05-01,Freddie Mac,high,Occupancy level increase
Greensboro,Overall,multifamily,all,occupancy_increase_yoy,0.4,percentage points,2024-05-01,Freddie Mac,high,Occupancy level increase
Minneapolis,Overall,office,overall,average_price_per_sf,111.0,$/SF,2024-11-01,CommercialEdge,high,Only Midwest market above $100/SF
Minneapolis,Overall,office,overall,rent_per_sf,26.37,$/SF/year,2024-11-01,CommercialEdge,high,
Minneapolis,Overall,hotel,luxury,revpar_growth_oct_2024,57.6,%,2024-10-01,STR,high,Luxury hotels Oct 13-19 week
Detroit,Overall,office,overall,average_price_per_sf,80.0,$/SF,2024-11-01,CommercialEdge,high,Lowest among covered markets
Detroit,Overall,office,overall,rent_per_sf,21.56,$/SF/year,2024-11-01,CommercialEdge,high,Lowest asking rents
Detroit,Overall,all,all,property_tax_rate_effective,4.05,% of FMV,2024-01-01,Lincoln Institute,high,Driven by low property values
NYC,Manhattan,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Manhattan multifamily A
NYC,Manhattan,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Manhattan multifamily B
NYC,Manhattan,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Manhattan multifamily C
NYC,Manhattan,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Manhattan office A
NYC,Manhattan,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Manhattan office B
NYC,Manhattan,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Manhattan office C
NYC,Manhattan,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Manhattan retail A
NYC,Manhattan,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Manhattan retail B
NYC,Manhattan,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Manhattan retail C
NYC,Brooklyn,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Brooklyn multifamily A
NYC,Brooklyn,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Brooklyn multifamily B
NYC,Brooklyn,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Brooklyn multifamily C
NYC,Brooklyn,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Brooklyn office A
NYC,Brooklyn,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Brooklyn office B
NYC,Brooklyn,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Brooklyn office C
NYC,Brooklyn,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Brooklyn retail A
NYC,Brooklyn,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Brooklyn retail B
NYC,Brooklyn,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Brooklyn retail C
NYC,Queens,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Queens multifamily A
NYC,Queens,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Queens multifamily B
NYC,Queens,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Queens multifamily C
NYC,Queens,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Queens office A
NYC,Queens,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Queens office B
NYC,Queens,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Queens office C
NYC,Queens,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Queens retail A
NYC,Queens,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Queens retail B
NYC,Queens,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Queens retail C
NYC,Bronx,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Bronx multifamily A
NYC,Bronx,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Bronx multifamily B
NYC,Bronx,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Bronx multifamily C
NYC,Bronx,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Bronx office A
NYC,Bronx,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Bronx office B
NYC,Bronx,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Bronx office C
NYC,Bronx,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Bronx retail A
NYC,Bronx,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Bronx retail B
NYC,Bronx,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Bronx retail C
NYC,Staten Island,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Staten Island multifamily A
NYC,Staten Island,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Staten Island multifamily B
NYC,Staten Island,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Staten Island multifamily C
NYC,Staten Island,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Staten Island office A
NYC,Staten Island,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Staten Island office B
NYC,Staten Island,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Staten Island office C
NYC,Staten Island,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Staten Island retail A
NYC,Staten Island,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Staten Island retail B
NYC,Staten Island,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Staten Island retail C
NYC,Upper East Side,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Upper East Side multifamily A
NYC,Upper East Side,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Upper East Side multifamily B
NYC,Upper East Side,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Upper East Side multifamily C
NYC,Upper East Side,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Upper East Side office A
NYC,Upper East Side,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Upper East Side office B
NYC,Upper East Side,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Upper East Side office C
NYC,Upper East Side,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Upper East Side retail A
NYC,Upper East Side,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Upper East Side retail B
NYC,Upper East Side,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Upper East Side retail C
NYC,Upper West Side,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Upper West Side multifamily A
NYC,Upper West Side,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Upper West Side multifamily B
NYC,Upper West Side,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Upper West Side multifamily C
NYC,Upper West Side,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Upper West Side office A
NYC,Upper West Side,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Upper West Side office B
NYC,Upper West Side,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Upper West Side office C
NYC,Upper West Side,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Upper West Side retail A
NYC,Upper West Side,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Upper West Side retail B
NYC,Upper West Side,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Upper West Side retail C
NYC,Midtown West,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,NYC Midtown West multifamily A
NYC,Midtown West,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,NYC Midtown West multifamily B
NYC,Midtown West,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,NYC Midtown West multifamily C
NYC,Midtown West,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,NYC Midtown West office A
NYC,Midtown West,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,NYC Midtown West office B
NYC,Midtown West,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,NYC Midtown West office C
NYC,Midtown West,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,NYC Midtown West retail A
NYC,Midtown West,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,NYC Midtown West retail B
NYC,Midtown West,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,NYC Midtown West retail C
Los Angeles,Downtown,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Los Angeles Downtown multifamily A
Los Angeles,Downtown,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Los Angeles Downtown multifamily B
Los Angeles,Downtown,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Los Angeles Downtown multifamily C
