market_name,neighborhood_name,score_category,score_value,rank_within_market,rank_nationally,data_source,period,notes
Los Angeles,LA - Highland Park,avg_commute_time_minutes,10.0,9,8,Census ACS,2024-12-31,
Los Angeles,LA - Highland Park,coffee_shops_per_1000,19.3,9,8,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Arts District Downtown,accessibility_score,84.0,10,4,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Arts District Downtown,amenity_score,88.0,10,4,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Arts District Downtown,demographic_quality_score,80.0,10,4,Census ACS 2024,2024-12-31,
Los Angeles,LA - Arts District Downtown,employment_economic_score,88.0,10,4,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Arts District Downtown,real_estate_momentum_score,88.0,10,4,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Arts District Downtown,development_investment_score,90.0,10,4,City Planning / CRE,2024-12-31,
Los Angeles,LA - Arts District Downtown,livability_safety_score,76.0,10,4,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Arts District Downtown,cultural_vibrancy_score,94.0,10,4,Cultural Institutions,2024-12-31,
Los Angeles,LA - Arts District Downtown,future_growth_catalysts_score,86.0,10,4,Development Pipeline,2024-12-31,
Los Angeles,LA - Arts District Downtown,composite_overall_score,86.0,10,4,Weighted Average,2024-12-31,
Los Angeles,LA - Arts District Downtown,investor_attractiveness_score,88.0,10,4,Investment Analysis,2024-12-31,
Los Angeles,LA - Arts District Downtown,resident_desirability_score,85.5,10,4,Lifestyle Index,2024-12-31,
Los Angeles,LA - Arts District Downtown,value_add_potential_score,60.0,10,4,Growth Potential,2024-12-31,
Los Angeles,LA - Arts District Downtown,transit_connectivity_score,86.0,10,4,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Arts District Downtown,restaurant_density_per_1000,66.9,10,4,Yelp API,2025-01-01,
Los Angeles,LA - Arts District Downtown,median_household_income_thousands,184.0,10,4,Census ACS 2024,2024-12-31,
Los Angeles,LA - Arts District Downtown,bachelor_degree_plus_pct,69.6,10,4,Census ACS 2024,2024-12-31,
Los Angeles,LA - Arts District Downtown,job_density_per_sq_mile,36960.0,10,4,BLS / LEHD,2024-12-31,
Los Angeles,LA - Arts District Downtown,year_over_year_price_appreciation_pct,14.1,10,4,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Arts District Downtown,new_construction_permits_ytd,990.0,10,4,LA Building & Safety,2024-12-31,
Los Angeles,LA - Arts District Downtown,crime_rate_per_1000_residents,13.9,10,4,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Arts District Downtown,beach_proximity_score,77.4,10,4,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Arts District Downtown,walkability_index,84.0,10,4,Walk Score,2025-01-01,
Los Angeles,LA - Arts District Downtown,avg_commute_time_minutes,8.0,10,4,Census ACS,2024-12-31,
Los Angeles,LA - Arts District Downtown,coffee_shops_per_1000,20.2,10,4,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Culver City,accessibility_score,82.0,11,19,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Culver City,amenity_score,87.0,11,19,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Culver City,demographic_quality_score,81.0,11,19,Census ACS 2024,2024-12-31,
Los Angeles,LA - Culver City,employment_economic_score,84.0,11,19,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Culver City,real_estate_momentum_score,79.0,11,19,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Culver City,development_investment_score,78.0,11,19,City Planning / CRE,2024-12-31,
Los Angeles,LA - Culver City,livability_safety_score,81.0,11,19,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Culver City,cultural_vibrancy_score,84.0,11,19,Cultural Institutions,2024-12-31,
Los Angeles,LA - Culver City,future_growth_catalysts_score,72.0,11,19,Development Pipeline,2024-12-31,
Los Angeles,LA - Culver City,composite_overall_score,80.9,11,19,Weighted Average,2024-12-31,
Los Angeles,LA - Culver City,investor_attractiveness_score,78.2,11,19,Investment Analysis,2024-12-31,
Los Angeles,LA - Culver City,resident_desirability_score,83.5,11,19,Lifestyle Index,2024-12-31,
Los Angeles,LA - Culver City,value_add_potential_score,56.0,11,19,Growth Potential,2024-12-31,
Los Angeles,LA - Culver City,transit_connectivity_score,84.0,11,19,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Culver City,restaurant_density_per_1000,66.1,11,19,Yelp API,2025-01-01,
Los Angeles,LA - Culver City,median_household_income_thousands,186.0,11,19,Census ACS 2024,2024-12-31,
Los Angeles,LA - Culver City,bachelor_degree_plus_pct,70.5,11,19,Census ACS 2024,2024-12-31,
Los Angeles,LA - Culver City,job_density_per_sq_mile,35280.0,11,19,BLS / LEHD,2024-12-31,
Los Angeles,LA - Culver City,year_over_year_price_appreciation_pct,12.6,11,19,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Culver City,new_construction_permits_ytd,858.0,11,19,LA Building & Safety,2024-12-31,
Los Angeles,LA - Culver City,crime_rate_per_1000_residents,11.0,11,19,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Culver City,beach_proximity_score,76.6,11,19,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Culver City,walkability_index,82.0,11,19,Walk Score,2025-01-01,
Los Angeles,LA - Culver City,avg_commute_time_minutes,9.0,11,19,Census ACS,2024-12-31,
Los Angeles,LA - Culver City,coffee_shops_per_1000,20.0,11,19,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Pasadena,accessibility_score,80.0,12,24,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Pasadena,amenity_score,86.0,12,24,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Pasadena,demographic_quality_score,82.0,12,24,Census ACS 2024,2024-12-31,
Los Angeles,LA - Pasadena,employment_economic_score,78.0,12,24,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Pasadena,real_estate_momentum_score,76.0,12,24,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Pasadena,development_investment_score,74.0,12,24,City Planning / CRE,2024-12-31,
Los Angeles,LA - Pasadena,livability_safety_score,83.0,12,24,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Pasadena,cultural_vibrancy_score,86.0,12,24,Cultural Institutions,2024-12-31,
Los Angeles,LA - Pasadena,future_growth_catalysts_score,68.0,12,24,Development Pipeline,2024-12-31,
Los Angeles,LA - Pasadena,composite_overall_score,79.2,12,24,Weighted Average,2024-12-31,
Los Angeles,LA - Pasadena,investor_attractiveness_score,74.0,12,24,Investment Analysis,2024-12-31,
Los Angeles,LA - Pasadena,resident_desirability_score,83.8,12,24,Lifestyle Index,2024-12-31,
Los Angeles,LA - Pasadena,value_add_potential_score,52.0,12,24,Growth Potential,2024-12-31,
Los Angeles,LA - Pasadena,transit_connectivity_score,82.0,12,24,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Pasadena,restaurant_density_per_1000,65.4,12,24,Yelp API,2025-01-01,
Los Angeles,LA - Pasadena,median_household_income_thousands,189.0,12,24,Census ACS 2024,2024-12-31,
Los Angeles,LA - Pasadena,bachelor_degree_plus_pct,71.3,12,24,Census ACS 2024,2024-12-31,
Los Angeles,LA - Pasadena,job_density_per_sq_mile,32760.0,12,24,BLS / LEHD,2024-12-31,
Los Angeles,LA - Pasadena,year_over_year_price_appreciation_pct,12.2,12,24,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Pasadena,new_construction_permits_ytd,814.0,12,24,LA Building & Safety,2024-12-31,
Los Angeles,LA - Pasadena,crime_rate_per_1000_residents,9.9,12,24,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Pasadena,beach_proximity_score,75.7,12,24,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Pasadena,walkability_index,80.0,12,24,Walk Score,2025-01-01,
Los Angeles,LA - Pasadena,avg_commute_time_minutes,10.0,12,24,Census ACS,2024-12-31,
Los Angeles,LA - Pasadena,coffee_shops_per_1000,19.8,12,24,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Long Beach,accessibility_score,78.0,13,30,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Long Beach,amenity_score,84.0,13,30,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Long Beach,demographic_quality_score,76.0,13,30,Census ACS 2024,2024-12-31,
Los Angeles,LA - Long Beach,employment_economic_score,74.0,13,30,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Long Beach,real_estate_momentum_score,77.0,13,30,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Long Beach,development_investment_score,76.0,13,30,City Planning / CRE,2024-12-31,
Los Angeles,LA - Long Beach,livability_safety_score,79.0,13,30,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Long Beach,cultural_vibrancy_score,82.0,13,30,Cultural Institutions,2024-12-31,
Los Angeles,LA - Long Beach,future_growth_catalysts_score,70.0,13,30,Development Pipeline,2024-12-31,
Los Angeles,LA - Long Beach,composite_overall_score,77.3,13,30,Weighted Average,2024-12-31,
Los Angeles,LA - Long Beach,investor_attractiveness_score,74.2,13,30,Investment Analysis,2024-12-31,
Los Angeles,LA - Long Beach,resident_desirability_score,80.8,13,30,Lifestyle Index,2024-12-31,
Los Angeles,LA - Long Beach,value_add_potential_score,48.0,13,30,Growth Potential,2024-12-31,
Los Angeles,LA - Long Beach,transit_connectivity_score,80.0,13,30,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Long Beach,restaurant_density_per_1000,63.8,13,30,Yelp API,2025-01-01,
Los Angeles,LA - Long Beach,median_household_income_thousands,175.0,13,30,Census ACS 2024,2024-12-31,
Los Angeles,LA - Long Beach,bachelor_degree_plus_pct,66.1,13,30,Census ACS 2024,2024-12-31,
Los Angeles,LA - Long Beach,job_density_per_sq_mile,31080.0,13,30,BLS / LEHD,2024-12-31,
Los Angeles,LA - Long Beach,year_over_year_price_appreciation_pct,12.3,13,30,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Long Beach,new_construction_permits_ytd,836.0,13,30,LA Building & Safety,2024-12-31,
Los Angeles,LA - Long Beach,crime_rate_per_1000_residents,12.2,13,30,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Long Beach,beach_proximity_score,73.9,13,30,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Long Beach,walkability_index,78.0,13,30,Walk Score,2025-01-01,
Los Angeles,LA - Long Beach,avg_commute_time_minutes,11.0,13,30,Census ACS,2024-12-31,
Los Angeles,LA - Long Beach,coffee_shops_per_1000,19.3,13,30,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Beverly Hills,accessibility_score,79.0,14,26,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Beverly Hills,amenity_score,94.0,14,26,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Beverly Hills,demographic_quality_score,92.0,14,26,Census ACS 2024,2024-12-31,
Los Angeles,LA - Beverly Hills,employment_economic_score,78.0,14,26,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Beverly Hills,real_estate_momentum_score,73.0,14,26,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Beverly Hills,development_investment_score,70.0,14,26,City Planning / CRE,2024-12-31,
Los Angeles,LA - Beverly Hills,livability_safety_score,88.0,14,26,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Beverly Hills,cultural_vibrancy_score,87.0,14,26,Cultural Institutions,2024-12-31,
Los Angeles,LA - Beverly Hills,future_growth_catalysts_score,64.0,14,26,Development Pipeline,2024-12-31,
Los Angeles,LA - Beverly Hills,composite_overall_score,80.6,14,26,Weighted Average,2024-12-31,
Los Angeles,LA - Beverly Hills,investor_attractiveness_score,71.2,14,26,Investment Analysis,2024-12-31,
Los Angeles,LA - Beverly Hills,resident_desirability_score,87.0,14,26,Lifestyle Index,2024-12-31,
Los Angeles,LA - Beverly Hills,value_add_potential_score,44.0,14,26,Growth Potential,2024-12-31,
Los Angeles,LA - Beverly Hills,transit_connectivity_score,81.0,14,26,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Beverly Hills,restaurant_density_per_1000,71.4,14,26,Yelp API,2025-01-01,
Los Angeles,LA - Beverly Hills,median_household_income_thousands,212.0,14,26,Census ACS 2024,2024-12-31,
Los Angeles,LA - Beverly Hills,bachelor_degree_plus_pct,80.0,14,26,Census ACS 2024,2024-12-31,
Los Angeles,LA - Beverly Hills,job_density_per_sq_mile,32760.0,14,26,BLS / LEHD,2024-12-31,
Los Angeles,LA - Beverly Hills,year_over_year_price_appreciation_pct,11.7,14,26,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Beverly Hills,new_construction_permits_ytd,770.0,14,26,LA Building & Safety,2024-12-31,
Los Angeles,LA - Beverly Hills,crime_rate_per_1000_residents,7.0,14,26,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Beverly Hills,beach_proximity_score,82.7,14,26,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Beverly Hills,walkability_index,79.0,14,26,Walk Score,2025-01-01,
Los Angeles,LA - Beverly Hills,avg_commute_time_minutes,11.0,14,26,Census ACS,2024-12-31,
Los Angeles,LA - Beverly Hills,coffee_shops_per_1000,21.6,14,26,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Century City,accessibility_score,81.0,15,23,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Century City,amenity_score,89.0,15,23,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Century City,demographic_quality_score,85.0,15,23,Census ACS 2024,2024-12-31,
Los Angeles,LA - Century City,employment_economic_score,88.0,15,23,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Century City,real_estate_momentum_score,75.0,15,23,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Century City,development_investment_score,74.0,15,23,City Planning / CRE,2024-12-31,
Los Angeles,LA - Century City,livability_safety_score,84.0,15,23,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Century City,cultural_vibrancy_score,80.0,15,23,Cultural Institutions,2024-12-31,
Los Angeles,LA - Century City,future_growth_catalysts_score,68.0,15,23,Development Pipeline,2024-12-31,
Los Angeles,LA - Century City,composite_overall_score,80.4,15,23,Weighted Average,2024-12-31,
Los Angeles,LA - Century City,investor_attractiveness_score,76.2,15,23,Investment Analysis,2024-12-31,
Los Angeles,LA - Century City,resident_desirability_score,83.5,15,23,Lifestyle Index,2024-12-31,
Los Angeles,LA - Century City,value_add_potential_score,40.0,15,23,Growth Potential,2024-12-31,
Los Angeles,LA - Century City,transit_connectivity_score,83.0,15,23,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Century City,restaurant_density_per_1000,67.6,15,23,Yelp API,2025-01-01,
Los Angeles,LA - Century City,median_household_income_thousands,195.0,15,23,Census ACS 2024,2024-12-31,
Los Angeles,LA - Century City,bachelor_degree_plus_pct,74.0,15,23,Census ACS 2024,2024-12-31,
Los Angeles,LA - Century City,job_density_per_sq_mile,36960.0,15,23,BLS / LEHD,2024-12-31,
Los Angeles,LA - Century City,year_over_year_price_appreciation_pct,12.0,15,23,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Century City,new_construction_permits_ytd,814.0,15,23,LA Building & Safety,2024-12-31,
Los Angeles,LA - Century City,crime_rate_per_1000_residents,9.3,15,23,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Century City,beach_proximity_score,78.3,15,23,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Century City,walkability_index,81.0,15,23,Walk Score,2025-01-01,
Los Angeles,LA - Century City,avg_commute_time_minutes,10.0,15,23,Census ACS,2024-12-31,
Los Angeles,LA - Century City,coffee_shops_per_1000,20.5,15,23,Yelp / Google Places,2025-01-01,
