geography,geography_type,indicator_name,indicator_value,indicator_unit,period,period_type,data_source,notes
"Boston-Cambridge-Newton, MA-NH",Metro,net_domestic_migration,-16000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,net_domestic_migration,-15000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,net_domestic_migration,-15000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Boston-Cambridge-Newton, MA-NH",Metro,net_international_migration,32000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Boston-Cambridge-Newton, MA-NH",Metro,net_international_migration,35000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Boston-Cambridge-Newton, MA-NH",Metro,net_international_migration,37000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,net_international_migration,38000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,net_international_migration,38000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Boston-Cambridge-Newton, MA-NH",Metro,per_capita_income,89520.0,USD,2020-01-01,annual,BEA Personal Income 2020,
"Boston-Cambridge-Newton, MA-NH",Metro,per_capita_income,91840.0,USD,2021-01-01,annual,BEA Personal Income 2021,
"Boston-Cambridge-Newton, MA-NH",Metro,per_capita_income,93120.0,USD,2022-01-01,annual,BEA Personal Income 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,per_capita_income,94082.0,USD,2023-01-01,annual,BEA Personal Income 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,per_capita_income,95200.0,USD,2024-01-01,annual,BEA Personal Income 2024,
"Boston-Cambridge-Newton, MA-NH",Metro,population,4941632.0,count,2020-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Boston-Cambridge-Newton, MA-NH",Metro,population,4950000.0,count,2021-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Boston-Cambridge-Newton, MA-NH",Metro,population,4960000.0,count,2022-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Boston-Cambridge-Newton, MA-NH",Metro,population,4979500.0,count,2023-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Boston-Cambridge-Newton, MA-NH",Metro,population,5025517.0,count,2024-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Boston-Cambridge-Newton, MA-NH",Metro,population_growth_rate_yoy,0.17,percent,2021-07-01,annual,Calculated from US Census Bureau data,
"Boston-Cambridge-Newton, MA-NH",Metro,population_growth_rate_yoy,0.2,percent,2022-07-01,annual,Calculated from US Census Bureau data,
"Boston-Cambridge-Newton, MA-NH",Metro,population_growth_rate_yoy,0.39,percent,2023-07-01,annual,Calculated from US Census Bureau data,
"Boston-Cambridge-Newton, MA-NH",Metro,population_growth_rate_yoy,0.92,percent,2024-07-01,annual,Calculated from US Census Bureau data,
"Boston-Cambridge-Newton, MA-NH",Metro,poverty_rate,10.2,percent,2020-01-01,annual,US Census Bureau ACS 2020,
"Boston-Cambridge-Newton, MA-NH",Metro,poverty_rate,9.9,percent,2021-01-01,annual,US Census Bureau ACS 2021,
"Boston-Cambridge-Newton, MA-NH",Metro,poverty_rate,9.7,percent,2022-01-01,annual,US Census Bureau ACS 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,poverty_rate,9.5,percent,2023-01-01,annual,US Census Bureau ACS 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,poverty_rate,9.3,percent,2024-01-01,annual,US Census Bureau ACS 2024,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,3.2,percent,2020-01-01,quarterly,BLS LAUS Q1 2020,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,15.2,percent,2020-04-01,quarterly,BLS LAUS Q2 2020,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,13.2,percent,2020-07-01,quarterly,BLS LAUS Q3 2020,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,9.8,percent,2020-10-01,quarterly,BLS LAUS Q4 2020,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,9.5,percent,2021-01-01,quarterly,BLS LAUS Q1 2021,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,8.2,percent,2021-04-01,quarterly,BLS LAUS Q2 2021,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,6.5,percent,2021-07-01,quarterly,BLS LAUS Q3 2021,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,5.2,percent,2021-10-01,quarterly,BLS LAUS Q4 2021,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.8,percent,2022-01-01,quarterly,BLS LAUS Q1 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.5,percent,2022-04-01,quarterly,BLS LAUS Q2 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.2,percent,2022-07-01,quarterly,BLS LAUS Q3 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.0,percent,2022-10-01,quarterly,BLS LAUS Q4 2022,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,3.9,percent,2023-01-01,quarterly,BLS LAUS Q1 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,3.8,percent,2023-04-01,quarterly,BLS LAUS Q2 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,3.8,percent,2023-07-01,quarterly,BLS LAUS Q3 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.0,percent,2023-10-01,quarterly,BLS LAUS Q4 2023,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.0,percent,2024-01-01,quarterly,BLS LAUS Q1 2024,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.1,percent,2024-04-01,quarterly,BLS LAUS Q2 2024,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.2,percent,2024-07-01,quarterly,BLS LAUS Q3 2024,
"Boston-Cambridge-Newton, MA-NH",Metro,unemployment_rate,4.3,percent,2024-10-01,quarterly,BLS LAUS Q4 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,education_bachelor_degree_pct,38.5,percent,2020-01-01,annual,US Census Bureau ACS 2020,Population 25 years and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,education_bachelor_degree_pct,39.0,percent,2021-01-01,annual,US Census Bureau ACS 2021,Population 25 years and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,education_bachelor_degree_pct,39.4,percent,2022-01-01,annual,US Census Bureau ACS 2022,Population 25 years and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,education_bachelor_degree_pct,39.6,percent,2023-01-01,annual,US Census Bureau ACS 2023,Population 25 years and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,education_bachelor_degree_pct,39.8,percent,2024-01-01,annual,US Census Bureau ACS 2024,Population 25 years and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,employment_total,4600000.0,count,2020-09-01,quarterly,BLS QCEW Q3 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,employment_total,4680000.0,count,2021-09-01,quarterly,BLS QCEW Q3 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,employment_total,4750000.0,count,2022-09-01,quarterly,BLS QCEW Q3 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,employment_total,4778000.0,count,2023-09-01,quarterly,BLS QCEW Q3 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,employment_total,4800000.0,count,2024-09-01,quarterly,BLS QCEW Q3 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_growth_rate,7.32,percent,2021-01-01,annual,Calculated from BEA GDP data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_growth_rate,8.94,percent,2022-01-01,annual,Calculated from BEA GDP data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_growth_rate,7.44,percent,2023-01-01,annual,Calculated from BEA GDP data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_growth_rate,5.6,percent,2024-01-01,annual,Calculated from BEA GDP data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_per_capita,74066.0,USD,2020-01-01,annual,Calculated from BEA GDP and Census population,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_per_capita,80313.0,USD,2021-01-01,annual,Calculated from BEA GDP and Census population,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_per_capita,88231.0,USD,2022-01-01,annual,Calculated from BEA GDP and Census population,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_per_capita,95833.0,USD,2023-01-01,annual,Calculated from BEA GDP and Census population,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_per_capita,100440.0,USD,2024-01-01,annual,Calculated from BEA GDP and Census population,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_total,712400.0,million_USD,2020-01-01,annual,Bureau of Economic Analysis 2020,Current dollars
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_total,764583.0,million_USD,2021-01-01,annual,Bureau of Economic Analysis 2021,Current dollars
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_total,832900.0,million_USD,2022-01-01,annual,Bureau of Economic Analysis 2022,Current dollars
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_total,894862.0,million_USD,2023-01-01,annual,Bureau of Economic Analysis 2023,Current dollars
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gdp_total,945000.0,million_USD,2024-01-01,annual,Bureau of Economic Analysis 2024,Current dollars
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gini_coefficient,0.485,index,2020-01-01,annual,US Census Bureau ACS 2020,Income inequality measure
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gini_coefficient,0.483,index,2021-01-01,annual,US Census Bureau ACS 2021,Income inequality measure
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gini_coefficient,0.482,index,2022-01-01,annual,US Census Bureau ACS 2022,Income inequality measure
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gini_coefficient,0.48,index,2023-01-01,annual,US Census Bureau ACS 2023,Income inequality measure
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,gini_coefficient,0.479,index,2024-01-01,annual,US Census Bureau ACS 2024,Income inequality measure
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,highway_congestion_index,72.0,index_0_100,2020-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2020,Higher values indicate more congestion
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,highway_congestion_index,65.0,index_0_100,2021-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2021,Higher values indicate more congestion
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,highway_congestion_index,69.0,index_0_100,2022-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2022,Higher values indicate more congestion
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,highway_congestion_index,71.0,index_0_100,2023-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2023,Higher values indicate more congestion
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,highway_congestion_index,73.0,index_0_100,2024-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2024,Higher values indicate more congestion
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,home_price_appreciation_yoy,16.81,percent,2021-01-01,annual,Calculated from home price data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,home_price_appreciation_yoy,12.23,percent,2022-01-01,annual,Calculated from home price data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,home_price_appreciation_yoy,6.09,percent,2023-01-01,annual,Calculated from home price data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,home_price_appreciation_yoy,4.23,percent,2024-01-01,annual,Calculated from home price data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,homeownership_rate,65.2,percent,2020-01-01,quarterly,US Census Bureau Housing Vacancies 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,homeownership_rate,65.5,percent,2021-01-01,quarterly,US Census Bureau Housing Vacancies 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,homeownership_rate,65.9,percent,2022-01-01,quarterly,US Census Bureau Housing Vacancies 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,homeownership_rate,66.2,percent,2023-01-01,quarterly,US Census Bureau Housing Vacancies 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,homeownership_rate,66.5,percent,2024-01-01,quarterly,US Census Bureau Housing Vacancies 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,income_growth_rate_yoy,4.66,percent,2021-01-01,annual,Calculated from US Census Bureau ACS,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,income_growth_rate_yoy,4.33,percent,2022-01-01,annual,Calculated from US Census Bureau ACS,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,income_growth_rate_yoy,3.29,percent,2023-01-01,annual,Calculated from US Census Bureau ACS,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,income_growth_rate_yoy,3.25,percent,2024-01-01,annual,Calculated from US Census Bureau ACS,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,labor_force_participation_rate,65.8,percent,2020-01-01,annual,BLS LAUS 2020,Ages 16 and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,labor_force_participation_rate,66.0,percent,2021-01-01,annual,BLS LAUS 2021,Ages 16 and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,labor_force_participation_rate,66.2,percent,2022-01-01,annual,BLS LAUS 2022,Ages 16 and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,labor_force_participation_rate,66.4,percent,2023-01-01,annual,BLS LAUS 2023,Ages 16 and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,labor_force_participation_rate,66.5,percent,2024-01-01,annual,BLS LAUS 2024,Ages 16 and over
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_age,37.5,years,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_age,37.7,years,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_age,37.9,years,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_age,38.0,years,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_age,38.1,years,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_home_price,238000.0,USD,2020-01-01,annual,Redfin/Zillow Data 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_home_price,278000.0,USD,2021-01-01,annual,Redfin/Zillow Data 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_home_price,312000.0,USD,2022-01-01,annual,Redfin/Zillow Data 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_home_price,331000.0,USD,2023-01-01,annual,Redfin/Zillow Data 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_home_price,345000.0,USD,2024-01-01,annual,Redfin/Zillow Data 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_household_income,77200.0,USD,2020-01-01,annual,US Census Bureau ACS 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_household_income,80800.0,USD,2021-01-01,annual,US Census Bureau ACS 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_household_income,84300.0,USD,2022-01-01,annual,US Census Bureau ACS 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_household_income,87071.0,USD,2023-01-01,annual,US Census Bureau ACS 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_household_income,89900.0,USD,2024-01-01,annual,US Census Bureau ACS 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_rent_2br,1425.0,USD,2020-09-01,monthly,Realtor.com/Zillow Rental 2020,Monthly rent
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_rent_2br,1512.0,USD,2021-09-01,monthly,Realtor.com/Zillow Rental 2021,Monthly rent
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_rent_2br,1598.0,USD,2022-09-01,monthly,Realtor.com/Zillow Rental 2022,Monthly rent
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_rent_2br,1648.0,USD,2023-09-01,monthly,Realtor.com/Zillow Rental 2023,Monthly rent
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,median_rent_2br,1700.0,USD,2024-09-01,monthly,Realtor.com/Zillow Rental 2024,Monthly rent
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_domestic_migration,-18000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_domestic_migration,-15000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_domestic_migration,-14000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_domestic_migration,-13000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_domestic_migration,-12000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_international_migration,35000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_international_migration,38000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_international_migration,42000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_international_migration,44000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,net_international_migration,45000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,per_capita_income,67850.0,USD,2020-01-01,annual,BEA Personal Income 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,per_capita_income,69920.0,USD,2021-01-01,annual,BEA Personal Income 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,per_capita_income,71180.0,USD,2022-01-01,annual,BEA Personal Income 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,per_capita_income,72512.0,USD,2023-01-01,annual,BEA Personal Income 2023,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,per_capita_income,73900.0,USD,2024-01-01,annual,BEA Personal Income 2024,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population,9618502.0,count,2020-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population,9520000.0,count,2021-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population,9440000.0,count,2022-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population,9337682.0,count,2023-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population,9408576.0,count,2024-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population_growth_rate_yoy,-1.02,percent,2021-07-01,annual,Calculated from US Census Bureau data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population_growth_rate_yoy,-0.84,percent,2022-07-01,annual,Calculated from US Census Bureau data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population_growth_rate_yoy,-1.08,percent,2023-07-01,annual,Calculated from US Census Bureau data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,population_growth_rate_yoy,0.76,percent,2024-07-01,annual,Calculated from US Census Bureau data,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,poverty_rate,12.5,percent,2020-01-01,annual,US Census Bureau ACS 2020,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,poverty_rate,12.2,percent,2021-01-01,annual,US Census Bureau ACS 2021,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,poverty_rate,12.0,percent,2022-01-01,annual,US Census Bureau ACS 2022,
"Chicago-Naperville-Elgin, IL-IN-WI",Metro,poverty_rate,11.8,percent,2023-01-01,annual,US Census Bureau ACS 2023,
